Country,Exports_2014,Exports_2015,Exports_2016,Exports_2017,Exports_2018,Exports_2019,Exports_2020,Exports_2021,Exports_2022,Imports_2014,Imports_2015,Imports_2016,Imports_2017,Imports_2018,Imports_2019,Imports_2020,Imports_2021,Imports_2022,Mapped_Country,Trade_balance_2014,Trade_balance_2015,Trade_balance_2016,Trade_balance_2017,Trade_balance_2018,Trade_balance_2019,Trade_balance_2020,Trade_balance_2021,Trade_balance_2022,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Inflation_2014,Inflation_2015,Inflation_2016,Inflation_2017,Inflation_2018,Inflation_2019,Inflation_2020,Inflation_2021,Inflation_2022
Liberia,2854.534121,2903.926301,2427.637491,3100.178963,2869.125949,5129.284491,4416.249727,7045.2666,9123.513947,744.484764,1214.874937,593.528526,449.475617,622.839941,531.014161,510.82228230000004,653.105867,719.017652,Liberia,2110.049357,1689.051364,1834.108965,2650.703346,2246.286008,4598.27033,3905.4274447000003,6392.160733,8404.496294999999,3225652000.0,3227075700.0,3398419600.0,3390703400.0,3422754800.0,3319596500.0,3039982500.0,3509000000.0,4001047150.0,9.86111285574915,7.74869687621311,8.83424868336493,12.4196323907137,23.5635148953742,0.0,0.0,0.0,0.0
"Madagascar, Rep. of",3087.304637,2339.425418,2341.094189,2716.7259,2523.764761,2676.799062,2226.78306,2860.30339,3684.312661,674.268173,761.485499,783.031784,925.307202,904.919034,988.315565,679.3081525,968.455996,1766.706259,Madagascar,2413.0364640000003,1577.939919,1558.062405,1791.418698,1618.845727,1688.4834970000002,1547.4749075000002,1891.847394,1917.606402,12522957401.0395,11323020699.9128,11848613859.5279,13176313593.5509,13760033282.6071,14104664677.9627,13051441203.4474,14554754115.2112,14954967604.4073,6.08040811088296,7.40419174202125,6.03575858154682,8.60905075422951,8.59422958870474,5.61051441492366,4.20179312190553,5.81225118787723,8.16059031991844
Malawi,1317.582522,1327.236368,1257.29905,1381.463574,1350.42407,1436.190581,1334.606725,1609.456219,1656.018566,492.880934,495.400398,494.871449,403.298218,495.454259,567.33793,487.60980589999997,679.725696,685.740583,Malawi,824.7015879999999,831.8359700000001,762.4276010000001,978.1653560000001,854.969811,868.852651,846.9969191000001,929.730523,970.277983,8801326169.14547,9219474373.16418,7909868618.46366,8943543677.18899,9880675785.93057,11025371147.1876,12056108780.2073,12602334123.7637,13164667626.9363,23.7920649469687,21.8673475542553,21.7111132136499,11.5433939188771,12.420178108921,9.37083605605672,8.6255146965055,9.33014410835215,20.9539697299689
Mali,1842.293292,1924.247046,2279.595974,2083.72622,2064.857772,2962.632468,3040.079182,3824.761647,3926.503157,2882.370757,3091.101237,2172.603467,1032.264095,1928.620635,3862.082455,3457.7119686,7950.572668,7888.744866,Mali,-1040.077465,-1166.854191,106.99250699999993,1051.462125,136.23713699999985,-899.4499870000004,-417.63278660000014,-4125.8110209999995,-3962.241709,14364937127.7002,13104764378.7114,14026048334.2131,15365713059.1057,17070867577.6666,17280250805.2245,17465392779.0366,19309463505.9833,18827176532.3169,0.883814547137822,1.45069057605958,-1.79964707083376,1.75985742927153,0.299546507387888,-1.65826694846368,0.438088940320712,3.92560283104272,0.0
Mauritius,3632.341811,3004.049678,2547.513669,2818.080188,3028.329644,3127.269092,2480.66011,3283.607165,3814.535782,1019.104902,1526.816288,1272.535948,1156.019016,1599.112147,1434.653132,1152.8614613,1280.981938,1557.479488,Mauritius,2613.2369089999997,1477.2333899999999,1274.977721,1662.061172,1429.2174969999999,1692.61596,1327.7986486999998,2002.625227,2257.056294,13074130094.3723,12007291045.6489,12594155346.298,13713505998.0391,14735695930.9727,14436347115.2893,11401040995.9946,11476433603.7814,12898307089.1315,3.21769191994683,1.28654970760235,0.977675134719017,3.66699702675917,3.2160538314458,0.405655190309511,2.58080077182828,4.02852888157379,10.7737512242899
"Mozambique, Rep. of",10570.117082,8126.135069,6647.976399,7856.975246,8993.759619,10724.700506,9282.682919,12787.652089,15927.530099,4189.389681,2760.389096,2821.20764,4042.57135,4466.953383,4047.438641,3444.153084,5151.947826,7221.175161,Mozambique,6380.727401000001,5365.745973,3826.768759,3814.403896,4526.806236,6677.261864999999,5838.529835000001,7635.704263,8706.354938,17716091057.2675,15950979333.1582,11936993086.9579,13219079497.7055,14845400592.6712,15390031039.9957,14156864916.4711,15776757419.5197,17851491427.6765,2.55974875844296,3.55075967356746,17.4180418197597,15.1132073899385,3.91133439990733,2.80270307928101,3.48393567493208,6.40847652975692,10.2794018093421
Namibia,6882.134465,6881.708593,5567.134408,4957.03067,5186.522418,4640.305109,3742.6719,5226.415925,5531.170336,2626.797471,2422.228183,1869.130719,2760.60266,3861.050213,2942.447759,2471.3702615999996,3004.987994,3114.258888,Namibia,4255.336994,4459.48041,3698.003689,2196.42801,1325.4722049999996,1697.8573499999998,1271.3016384000002,2221.427931,2416.9114480000003,12435430396.1929,11335161230.1608,10722018975.0783,12895153160.466,13682019171.6627,12541928102.7657,10583748757.3345,12446290854.8973,12607436975.946,5.35016966859592,3.39401538410559,6.72858234593346,6.14579981111162,4.29159105337873,3.72239414422688,2.20938236933476,3.61690530108811,6.08128114112414
Niger,977.207755,777.743511,567.024329,725.024333,750.349248,932.521513,1025.179973,1186.82762,1577.119182,345.181079,431.080587,360.7354,410.231336,607.111471,919.098788,2247.7755939,3387.894039,3735.126349,Niger,632.026676,346.66292400000003,206.28892899999994,314.79299699999996,143.23777699999994,13.422725000000014,-1222.5956208999999,-2201.0664189999998,-2158.007167,10862943546.2851,9683867926.72766,10398861980.6524,11185101444.3729,12808661487.4035,12916454870.5458,13744174582.2532,14915002098.4975,13969605582.5202,-0.930287259984461,-0.576090369833086,1.65388922387803,2.7963731887128,2.96760366004454,-2.48979265070851,2.89819376026271,3.83786802840503,4.22621791916396
Nigeria,27542.705518,22811.721404,17402.915077,20464.621637,22668.102002,26586.761692,26030.897724,36022.022061,36087.472541,46804.733548,27543.304841,18053.036251,19955.384779,29052.667498,26373.321608,19253.2603997,25424.640787,28082.234718,Nigeria,-19262.028029999998,-4731.583437000001,-650.1211739999999,509.2368580000002,-6384.565495999999,213.44008400000166,6777.637324299998,10597.381274000003,8005.237823000003,574183825592.358,493026782401.561,404649048648.026,375745732274.676,421739210176.152,474517470742.749,432198936002.177,440833583992.485,477386120635.845,8.04741087967911,9.00943498007705,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276598,16.9528457221608,18.8471877843274
Rwanda,1137.439938,1023.781668,813.255524,862.071827,1268.267713,1199.837118,1320.82395,1729.989563,1918.63086,293.045009,276.353189,366.145203,507.314206,892.08222,714.648189,847.2696856,884.937643,870.30675,Rwanda,844.394929,747.4284789999999,447.11032100000006,354.757621,376.18549299999995,485.1889289999999,473.55426439999997,845.0519200000001,1048.32411,8239042500.28733,8543869360.36164,8695318854.11055,9252833678.08916,9636510839.30707,10346675636.3397,10172925171.5869,11055281971.0454,13312796765.2336,2.35449052820364,2.52850284192422,7.17434301982013,8.27953672260826,-0.311210160390642,3.3478765503764,9.85039902274209,-0.391346748300792,17.6892095588154
"São Tomé and Príncipe, Dem. Rep. of",83.599298,71.294518,63.140589,46.448934,49.710628,37.961185,58.199739,42.241764,77.651445,5.819733,1.877898,8.313941,486.908754,697.725872,1.580715,12.5986327,3.238583,3.902961,Sao Tome and Principe,77.779565,69.41662,54.826648,-440.45982,-648.0152439999999,36.38047,45.6011063,39.003181000000005,73.74848399999999,346528329.183227,316066072.343754,345495614.979982,375614126.193877,412253809.728799,427425039.684339,472551023.610419,526653790.670814,546680341.647274,6.99849943966418,5.24587835022457,5.43051966119159,5.69029619929012,7.86859628873909,7.72024525213251,9.81932791540149,8.13777038378733,18.0056351122841
Senegal,4847.810611,5427.583973,5340.086908,6085.504108,6685.003046,6726.324784,6773.532379,9645.294933,12734.693604,2054.619965,2269.747097,2171.026767,2576.379628,2796.457037,2804.524284,3398.5321786,5172.540239,5029.20478,Senegal,2793.190646,3157.836876,3169.0601410000004,3509.12448,3888.5460089999997,3921.8005000000003,3375.0002004000003,4472.754693999999,7705.488824,19797253445.2673,17774766696.6987,19040312331.1615,20996562958.501,23116701539.5646,23403995984.9306,24530513058.5946,27569136728.2565,27684430244.4907,-1.09025507446894,0.135211933635241,0.837284942557418,1.31815314847782,0.46098564246427,1.76011151192936,2.54314685681659,2.18032278088145,9.69681899081076
Seychelles,578.717878,548.272524,535.290366,662.142942,791.118567,615.385312,566.372253,493.164058,620.954122,90.392253,112.176029,183.827001,219.025137,283.184292,296.947046,245.4306436,175.921064,206.66039,Seychelles,488.32562500000006,436.096495,351.46336499999995,443.117805,507.93427499999996,318.438266,320.9416094,317.242994,414.293732,1387576413.85839,1391427967.33495,1458954109.81959,1529773286.49646,1587813245.28225,1645090567.04612,1183515397.64891,1286687873.18447,1588406479.15511,1.38583454581264,4.0419441072562,-1.01548191697644,2.85679575568451,3.70291839111564,2.07476436485001,8.27685811437228,0.0,0.0
Sierra Leone,839.364057,966.028307,676.328039,761.107893,780.612846,895.122531,965.021854,1411.126376,1549.72821,1972.131524,363.272992,407.557259,622.25097,468.494284,452.603348,322.6188237,857.524515,1184.095715,Sierra Leone,-1132.767467,602.7553150000001,268.77078,138.85692299999994,312.118562,442.519183,642.4030303,553.601861,365.63249500000006,5015180836.19495,4252029353.82191,3862721204.61052,3719443317.52413,4085114542.06831,4076578653.54714,4062906363.55623,4249234573.98708,3970343852.31939,4.63931171409662,6.68943562498683,10.8860609413903,18.2215094003386,16.0295447693699,14.804999090602,13.4468711101053,11.8739588840234,27.2082883814653
South Africa,67822.898101,54100.390348,47675.304654,49929.775843,57674.32872,56262.075897,48219.330858,65750.446195,80921.205073,92596.547812,59127.507893,58842.033308,67303.689475,76889.806925,69487.73948,60912.5637771,85615.833627,93109.762133,South Africa,-24773.649711000005,-5027.117545000001,-11166.728653999999,-17373.913632000003,-19215.478205,-13225.663583000001,-12693.232919099995,-19865.387432000003,-12188.557059999992,381198869776.106,346709790458.563,323585509674.481,381448814653.456,404158882459.024,388531226582.351,337619569570.511,419015636064.711,405869718462.343,6.12983770287145,4.54064227737914,6.57139642173959,5.18424664766131,4.51716522786587,4.12024587014984,3.21003597454107,4.61167217803201,7.03972661255875
"South Sudan, Rep. of",116.936372,661.821207,492.400128,564.6178,622.271601,659.056595,794.355574,876.893782,1027.162022,4329.824387,2323.523683,1457.368575,1333.881125,1709.294795,1641.209589,916.5483779999995,621.690119,256.482873,South Sudan,-4212.8880149999995,-1661.702476,-964.968447,-769.2633250000001,-1087.0231939999999,-982.152994,-122.19280399999946,255.203663,770.679149,13962212847.4576,11997800760.2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67429906295517,52.7663304192143,379.999585624026,187.851630279442,83.5015294921999,87.2413641500032,29.6758435538571,10.5167158294359,-6.68732094212673
"Tanzania, United Rep. of",14451.468963,11694.517326,9344.392551,9837.76303,11101.925231,10479.360993,9887.659752,15483.042555,21084.502695,3739.961924,3643.358454,3677.356985,6003.952376,6125.113621,4427.466725,5273.4210443,7137.192922,8322.946583,Tanzania,10711.507039,8051.158871999999,5667.0355660000005,3833.810654,4976.811609999999,6051.894268,4614.238707699999,8345.849633,12761.556111999998,49964825081.1078,47378603783.6471,49774004999.2038,53275968094.8533,57003686049.4102,61026765850.3054,66068737757.2651,70655628140.5826,75709289056.4457,6.13161432988016,5.58816952959301,5.17476629301494,5.31871605228923,3.49445848856184,3.46428057999023,3.29029062798326,3.690919588022,4.35027204269101
Togo,4707.954459,5193.923349,3686.614881,3905.256565,4145.022719,5263.187115,5888.576891,8862.993592,12790.076752,2223.846841,2380.199416,2174.855304,3226.994962,3438.592902,2575.378426,2022.3059921,4124.334679,4327.129316,Togo,2484.1076179999995,2813.7239329999998,1511.7595769999998,678.2616029999999,706.4298169999997,2687.8086889999995,3866.2708989,4738.658913000001,8462.947436000002,6217047648.63985,5681469374.10362,6031632014.86013,6395472028.24361,7029217931.75029,6992656428.93581,7389329392.7704,8334047485.51396,8126439480.61302,0.190875076249778,2.58500390801595,1.28544847051414,-0.98188986894308,0.927755426457187,0.674652770077441,1.69928463299411,4.18621506523513,7.96757361617946
Uganda,2756.931243,2767.300568,2794.069224,3082.062563,3370.952129,3537.064085,3857.024651,4739.390067,6044.678367,1010.807316,1345.060236,1573.681837,2450.807379,3303.488104,3058.072435,2928.7247777,3644.814324,4268.519413,Uganda,1746.123927,1422.240332,1220.3873869999998,631.2551840000001,67.46402499999976,478.99164999999994,928.2998733000004,1094.5757430000003,1776.1589540000004,32612397253.2395,32387183733.0207,29203988697.459,30744473839.7439,32927025621.3848,35348155092.292,37605430214.347,40510241365.9029,45559202048.7345,3.07570668958641,5.58968606251724,5.70637504616216,5.20971705914217,2.61601190952264,2.86758803446909,3.31332289544493,2.20457204757416,7.19578885975806
Zambia,5462.441747,4571.795342,4423.382353,4494.079294,5491.121122,5495.363205,4355.516709,5621.038929,6519.101857,6136.970217,5009.705378,5453.571156,6815.894311,8246.407736,7816.047721,6998.2322979,8963.011761,10257.796772,Zambia,-674.5284700000002,-437.9100359999993,-1030.188803,-2321.815017,-2755.2866139999996,-2320.6845160000003,-2642.7155888999996,-3341.9728319999995,-3738.694915,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311506435.0598,23308667781.2258,18110638619.3723,22147649568.6121,29784454055.9391,7.80687553566328,10.1105928909618,17.8697300795268,6.57731154205652,7.49457192728511,9.15031644316299,15.733060472137,22.0207676245776,10.9932039209136
Zimbabwe,3705.641742,3553.135769,3167.85435,3230.400691,3480.998508,2915.260833,3540.028995,4935.170022,5677.994399,1920.617901,1929.371019,1806.439223,1930.403806,2751.205329,2692.491126,3288.4380898000004,4112.30123,5726.149734,Zimbabwe,1785.0238409999997,1623.76475,1361.415127,1299.9968849999998,729.7931790000002,222.76970699999993,251.59090519999972,822.8687920000002,-48.15533499999947,19495519600.0,19963120600.0,20548678100.0,17584890936.6523,34156069918.0609,21832234925.5021,21509698406.1116,28371238665.5116,20678055597.7345,-0.197784810126612,-2.43096842383406,-1.54366960054161,0.893962316050046,10.6188658669575,255.304990757856,557.20181736205,98.5461050920624,104.705170628667
Africa not specified,179.452901,166.289042,307.765964,684.598402,168.257572,130.588342,198.51837,207.076241,194.909723,80.957593,74.801177,172.889905,350.64994,684.394934,313.261406,690.494087,691.359689,510.578514,0,98.495308,91.487865,134.876059,333.94846199999995,-516.137362,-182.673064,-491.97571700000003,-484.283448,-315.66879099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Hemisphere,402295.054146,341310.598644,304354.280625,347441.407051,383219.285804,363370.956106,333367.971149,495055.877809,574762.988578,459203.02043,370280.685751,342822.750491,398959.048342,445424.755869,431005.595905,401697.0392034,535593.53964,612752.221703,0,-56907.966283999966,-28970.087107,-38468.469866,-51517.64129100001,-62205.470065,-67634.639799,-68329.06805440004,-40537.66183099995,-37989.23312500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anguilla,12.245922,10.439251,8.971886,21.761012,27.95126,81.336319,91.803593,129.978926,154.275365,4.464267,27.912909,23.862146,8.362047,8.965447,30.241975,28.026634100000003,28.710913,24.556317,Anguilla,7.781655,-17.473658,-14.89026,13.398965,18.985813,51.09434400000001,63.776958900000004,101.268013,129.719048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,639.494224,312.665067,401.824439,354.139517,398.855517,395.618983,318.994758,559.532983,358.177414,617.926323,459.464197,249.262323,214.2541,220.871582,2098.005593,1605.4318054,1845.32831,2305.606641,Antigua and Barbuda,21.567901000000006,-146.79913,152.56211599999997,139.88541700000002,177.98393500000003,-1702.3866099999998,-1286.4370474,-1285.7953270000003,-1947.4292269999999,1249733333.33333,1336692592.59259,1436585185.18519,1467955555.55556,1604770370.37037,1675403703.7037,1416348148.14815,1560518518.51852,1757603703.7037,1.0894415743536,0.968993458825599,-0.489437796230513,2.43248789041366,1.20715793367003,1.43135598182989,0.625989707046698,2.06299638545331,7.53107834634288
Argentina,32804.455557,30943.311573,29490.750399,37744.982091,35447.10171,25958.242356,24895.687746,36134.95273,43372.353562,54457.694125,44606.394277,42860.776322,44808.05014,45040.950771,48880.938514,44343.4386519,59256.597599,69370.655156,Argentina,-21653.238568,-13663.082704,-13370.025922999997,-7063.068049000001,-9593.849061,-22922.696158000002,-19447.750905900004,-23121.644869000003,-25998.301593999997,526319673731.638,594749285413.212,557532317363.451,643628396190.388,524819898586.906,447754686715.081,385540406815.599,487227125385.641,632770284408.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aruba, Kingdom of the Netherlands",2336.995257,1447.747473,967.335529,845.710085,714.470236,572.497499,552.645607,598.022531,748.665506,291.535005,127.712147,78.024157,57.380633,58.058039,102.188193,66.2924711,65.757332,68.969252,Aruba,2045.460252,1320.035326,889.3113719999999,788.3294520000001,656.412197,470.30930599999994,486.35313590000004,532.2651989999999,679.6962540000001,2791061452.51397,2963128491.62011,2983798882.68156,3092178770.94972,3276187709.49721,3395793854.7486,2610038938.54749,3126019385.47486,0.0,0.42144091888116,0.474763597342612,-0.931195987079616,-1.02828178762002,3.62604141352956,4.25746204335428,0.0,0.0,0.0
"Bahamas, The",3464.844049,4212.66805,1682.287335,1798.833767,1647.35121,1718.519338,1302.363903,1837.899516,2179.797762,4237.590962,1687.891131,1507.400883,965.779453,1386.690048,1281.445655,953.2747823,929.522991,1501.971868,"Bahamas, The",-772.7469130000004,2524.776919,174.88645199999996,833.0543140000001,260.6611620000001,437.0736830000001,349.08912069999997,908.3765249999999,677.8258940000001,11176100000.0,11672900000.0,11750800000.0,12253500000.0,12653600000.0,13058700000.0,9754600000.0,11527600000.0,12897400000.0,1.51375643050825,1.86148302863373,-0.346376929989402,1.51820700736153,2.26586346678726,2.49123527368055,0.0385210980053727,2.90491262928479,5.60540633583043
Barbados,660.208399,439.964234,363.651961,524.588684,634.998287,456.288257,500.591157,848.608328,1387.024638,429.778834,249.76434,292.95019,287.554457,275.765131,298.633997,221.263086,201.31626,251.476464,Barbados,230.42956499999997,190.19989399999997,70.70177099999995,237.03422699999993,359.233156,157.65425999999997,279.328071,647.292068,1135.548174,4696344350.0,4724691200.0,4832811750.0,4981588900.0,5097283200.0,5324250000.0,4671800000.0,4843800000.0,5637914514.6379,1.76950322089728,-1.11278992510961,1.28192813061891,4.66018463956003,3.67381410406794,4.10028964518462,0.0,0.0,0.0
Belize,597.779522,532.797209,535.360308,528.506947,469.081777,555.081768,464.364865,596.819714,875.509856,288.589535,205.096482,239.059227,80.796823,70.426768,91.9487,168.60448369999997,369.73471,201.357437,Belize,309.18998700000003,327.7007269999999,296.30108100000007,447.71012399999995,398.655009,463.133068,295.76038130000006,227.08500399999997,674.152419,2138000000.0,2210500000.0,2258500000.0,2286000000.0,2315000000.0,2416500000.0,2080000000.0,2491500000.0,2824081836.19867,1.2013996448106,-0.861584009427676,0.663427167917558,1.14765339305809,0.269982622646432,0.187069385181357,0.12143464461496,3.23563659237067,6.27689319447539
Bermuda,281.716203,411.189088,318.756636,177.382556,208.511684,63.292687,246.893336,336.58858,395.601264,68.561297,50.379123,5.505002,65.61942,136.988495,79.044379,42.3809951,33.217492,64.092723,Bermuda,213.154906,360.80996500000003,313.251634,111.76313599999999,71.523189,-15.751692000000006,204.5123409,303.371088,331.50854100000004,6413988000.0,6654541000.0,6899911000.0,7142316000.0,7225977000.0,7423465000.0,6887147000.0,7127200000.0,7550500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,6210.470534,5252.533893,5789.972995,6119.115524,5514.947306,5510.798658,4150.479494,5501.111611,6268.969197,8637.557488,6226.938501,4422.272726,5255.697318,6060.720283,6382.564132,5651.0813453,7457.386026,10773.875951,Bolivia,-2427.0869540000003,-974.4046079999998,1367.700269,863.4182059999994,-545.7729769999996,-871.7654740000007,-1500.6018513,-1956.2744149999999,-4504.906754,32996188017.3661,33000198248.9146,33941126193.9219,37508642170.767,40287647930.5355,40895322850.9407,36629843806.0781,40408208523.8784,43068885672.9378,5.7666007457914,4.05961041135646,3.62321431764138,2.8227580554717,2.27205987230148,1.83954504969032,0.940742153381823,0.737383721452315,1.74632872945973
Brazil,112917.04797,78544.784437,63598.955234,74939.859019,87388.715406,84667.893021,77379.344817,117507.803061,142474.076711,141307.782574,124755.134574,120770.206979,147971.827077,165024.21462,158779.69636,156895.0843361,208957.502878,236805.788822,Brazil,-28390.734604000012,-46210.350137,-57171.251744999994,-73031.968058,-77635.49921400001,-74111.803339,-79515.7395191,-91449.699817,-94331.712111,2456043766063.5,1802211999555.59,1795693265824.27,2063514688761.67,1916933708404.16,1873288159000.64,1476107292036.59,1649622972159.35,1920095560995.06,6.32904015516142,9.02990102416129,8.73914352329393,3.44637335032672,3.66485028376724,3.73297621216894,3.21176803803379,8.30165975585676,9.2801060895687
Chile,32765.558016,29081.412664,28406.419836,33111.11368,38318.763284,33307.088628,30817.870981999997,51331.262648,51729.38461,40032.335222,34638.779031,31657.258843,36236.158758,43036.722798,41058.333159,43232.1096599,56604.533597,65899.873773,Chile,-7266.7772060000025,-5557.366366999999,-3250.8390069999987,-3125.0450779999956,-4717.959514000002,-7751.244531000004,-12414.238677900004,-5273.270948999998,-14170.489162999998,259405194672.935,242496655711.515,249298706449.182,276364936832.331,295402646018.151,278493308134.096,254096103516.324,316713577508.673,301025249437.947,4.71867527854671,4.3487735321705,3.78619355893115,2.18271846868523,2.43488981353058,2.55754475703323,3.04549084804331,4.52456838259136,11.6438667110559
Colombia,23817.976163,20314.929856,18937.380116,20291.056219,22090.830133,22890.206901,20202.47405,30716.723465,35034.514497,26469.152966,17362.504869,14276.139563,18223.011198,22687.89819,20594.492009,16321.689913100001,23180.752078,30615.067555,Colombia,-2651.176803000002,2952.4249869999985,4661.240553,2068.045020999998,-597.0680570000004,2295.714892,3880.7841369,7535.971386999998,4419.446941999995,381240864422.407,293492370228.847,282720100286.228,311866875135.576,334198218100.716,323031701210.767,270150956772.567,318511813576.972,343939445259.487,2.89883787761738,4.98983115849532,7.51346024627683,4.31431325695007,3.24056932930567,3.52301932741443,2.52663500084712,3.49505757399453,10.1772313546165
Costa Rica,4772.501032,4867.409535,5216.178952,5154.647414,5603.088311,4850.154454,4929.724844,7197.093466,7982.422381,14397.345427,4787.802342,4417.897086,4659.217317,4685.864547,4537.353808,4912.0073098,6405.211339,8700.189369,Costa Rica,-9624.844395,79.60719299999982,798.2818660000003,495.4300970000004,917.2237640000003,312.8006460000006,17.717534200000046,791.8821269999999,-717.7669879999994,52016408923.9289,56441920823.7632,58847019584.9144,60516044623.4876,62420164964.6987,64417670555.7821,62395610764.0705,64616482167.7475,68380838316.2777,4.51920098516958,0.801982005099592,-0.0174788505908107,1.62590692991729,2.22111461526584,2.09604635327805,0.724911478131358,1.72647755109235,8.27477490232662
"Curaçao, Kingdom of the Netherlands",83.68367,162.281159,107.029889,166.613731,154.711712,181.668657,188.621595,255.372913,324.600947,443.235171,248.051083,197.19749,212.020877,108.901548,66.684682,57.657547,102.118046,108.514807,Curacao,-359.551501,-85.769924,-90.16760099999999,-45.40714600000001,45.810164,114.983975,130.96404800000002,153.254867,216.08614,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391,3020388826.81564,2995185474.86034,2496174748.60335,2699612458.10056,0.0,1.49873969616456,-0.476542049801981,-0.0472079848934612,1.58558801700291,2.58368756641871,2.62220783425056,0.0,0.0,0.0
Dominica,131.974372,111.695535,109.077893,161.226882,146.792599,166.114764,114.790133,162.920961,167.361034,85.966606,86.075535,46.638588,53.043508,55.608138,45.063386,29.1671357,34.373608,37.456883,Dominica,46.00776599999999,25.620000000000005,62.439305000000004,108.18337399999999,91.184461,121.051378,85.6229973,128.54735300000002,129.90415099999998,520207407.407407,540737037.037037,576229629.62963,521551851.851852,554770370.37037,611537037.037037,504214814.814815,555266666.666667,612048148.148148,0.799250372687513,-0.843826984638296,0.141816225732303,0.296252889279557,0.989191119189815,1.50462353858147,-0.727116412668306,0.0,0.0
Dominican Rep.,5427.2106,5254.82692,5385.614783,5418.609125,5994.974108,6007.600628,5623.128171,8725.839876,10372.656912,1314.077095,1672.660732,1560.712261,1719.016983,1744.108137,1951.978023,1528.0055595,2234.285293,2328.313879,Dominican Republic,4113.133505,3582.166188,3824.9025220000003,3699.592142,4250.865971,4055.6226050000005,4095.1226115000004,6491.554583,8044.343033000001,67179956264.9383,71164826719.5026,75704647977.2591,79998045975.5137,85555390385.9812,88941371980.2651,78844655833.2194,94243426487.0833,113641857434.002,2.99864226125217,0.836746346724583,1.61416607245221,3.27955694678546,3.56443426013507,1.8106037704296,3.78103179915516,8.24300347981817,8.81109209279581
Ecuador,10322.487544,8232.765958,6970.335941,9067.308389,10753.272241,10141.467844,8291.396681,12735.639431,14575.585524,11609.217572,8804.553839,7969.918472,9265.766303,11074.129138,12150.107332,10936.6934547,13840.81174,15523.893439,Ecuador,-1286.730028,-571.7878810000002,-999.582531,-198.45791400000053,-320.85689699999966,-2008.639487999999,-2645.2967737,-1105.1723089999996,-948.3079149999994,101726331000.0,99290381000.0,99937696000.0,104295862000.0,107562008000.0,108108009000.0,99291124000.0,106165866000.0,115049476000.0,3.58922016616669,3.96664623255354,1.72826463324535,0.417335588666803,-0.224103246005465,0.266012515466136,-0.338872392562274,0.133251386096455,3.46616972213077
El Salvador,3922.69774,4032.359157,3968.190714,4184.576229,4681.393124,4776.438677,4766.628478,6859.529459,7533.907126,2296.462446,2539.450607,2479.739396,2880.228122,2954.947097,2714.047822,2731.0921961999998,3640.239909,4049.456614,El Salvador,1626.235294,1492.9085499999997,1488.451318,1304.3481070000003,1726.446027,2062.390855,2035.5362817999999,3219.2895500000004,3484.450512,22593470000.0,23438240000.0,24191430000.0,24979190000.0,26020850000.0,26881140000.0,24930080000.0,29451240000.0,32488720000.0,1.1413446753823,-0.731384487387986,0.604049086996682,1.01235403315573,1.09033000581896,0.0753241350024327,-0.371590212323993,3.46692585313078,7.19861615609868
Falkland Islands (Malvinas),11.075839,10.987151,0.649954,2.318936,3.42396,0.395722,0.643191,0.436416,0.531838,21.362135,22.720639,32.498821,18.827038,26.777178,34.268376,26.727182,51.662992,62.099814,Falkland Islands (Malvinas),-10.286295999999998,-11.733487999999998,-31.848867,-16.508102,-23.353218,-33.872654000000004,-26.083990999999997,-51.226576,-61.567976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,16.468194,20.149403,84.500263,55.877678,19.883966,8.339769,21.841058,13.297319,11.968793,121.272696,174.223858,214.145953,260.308754,336.83393,349.069327,341.8140293,383.837594,481.100638,Greenland,-104.804502,-154.074455,-129.64569,-204.43107600000002,-316.949964,-340.729558,-319.97297130000004,-370.540275,-469.131845,2842065877.15443,2499113085.48255,2707146783.13056,2851610655.92391,3055791340.7025,2997331094.25136,3082909157.60994,3235816195.06609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
